LJ002-0005|The prison population fluctuated a great deal,|The prison population fluctuated a great deal,;;;;
LJ002-0006|but it was almost always in excess of the accommodation available, and there were times when the place was full to overflowing.|but it was almost always in excess of the accommodation available, and there were times when the place was full to overflowing.;;;;
LJ002-0007|Neild gives some figures which well illustrate this.|Neild gives some figures which well illustrate this.;;;;
LJ002-0008|On the 14th June, 1800, there were 199 debtors and 289 felons in the prison.|On the fourteenth June, eighteen hundred, there were one hundred ninety-nine debtors and two hundred eighty-nine felons in the prison.;;;;
LJ002-0009|On the 27th April, in the following year,|On the twenty-seventh April, in the following year,;;;;
LJ002-0010|these numbers had risen to 275 and 375 respectively, or 650 in all.|these numbers had risen to two hundred seventy-five and three hundred seventy-five respectively, or six hundred fifty in all.;;;;
LJ002-0011|For two more years these high figures were steadily maintained, and in 1803 the total rose to 710.|For two more years these high figures were steadily maintained, and in eighteen oh three the total rose to seven hundred ten.;;;;
LJ002-0012|After that they fell as steadily,|After that they fell as steadily,;;;;
LJ002-0013|till, 1808, the lowest point was touched of 197 debtors and 182 felons, or 379 in all.|till, eighteen oh eight, the lowest point was touched of one hundred ninety-seven debtors and one hundred eighty-two felons, or three hundred seventy-nine in all.;;;;
LJ002-0014|The numbers soon increased, however, and by 1811 had again risen to 629; and Mr. Neild was told that there had been at one time|The numbers soon increased, however, and by eighteen eleven had again risen to six hundred twenty-nine; and Mr. Neild was told that there had been at one time;;
LJ002-0015|300 debtors and 900 criminals in Newgate, or twelve hundred prisoners in all.|three hundred debtors and nine hundred criminals in Newgate, or twelve hundred prisoners in all.;;;;
LJ002-0016|Previous to that date there had been 700 or 800 frequently, and once, in Mr. Akerman's time, one thousand.|Previous to that date there had been seven hundred or eight hundred frequently, and once, in Mr. Akerman's time, one thousand.;;;;
LJ002-0017|Trustworthy evidence is forthcoming to the effect that these high figures were constantly maintained for many months at a time.|Trustworthy evidence is forthcoming to the effect that these high figures were constantly maintained for many months at a time.;;;;
LJ002-0018|The inadequacy of the jail was noticed and reported upon again and again by the grand juries of the city of London,|The inadequacy of the jail was noticed and reported upon again and again by the grand juries of the city of London,;;;;
LJ002-0019|who seldom let a session go by without visiting Newgate.|who seldom let a session go by without visiting Newgate.;;;;
LJ002-0020|In 1813|In eighteen thirteen;;;;
LJ002-0021|the grand jury made a special presentment to the Court of Common Council, pointing out that on the debtors' side, which was intended for only 100,|the grand jury made a special presentment to the Court of Common Council, pointing out that on the debtors' side, which was intended for only one hundred,;;;;
LJ002-0022|no less than 340 were crowded, to the great inconvenience and danger of the inmates.|no less than three hundred forty were crowded, to the great inconvenience and danger of the inmates.;;;;
LJ002-0023|On the female side matters were much worse;|On the female side matters were much worse;;;
LJ002-0024|Quote. the apartments set apart for them, being built to accommodate 60 persons, now contain about 120. End quote.|Quote. the apartments set apart for them, being built to accommodate sixty persons, now contain about one hundred twenty. End quote.;;;;
LJ002-0025|Returns laid before the House of Commons showed that 6439 persons had been committed to Newgate|Returns laid before the House of Commons showed that six thousand, four hundred thirty-nine persons had been committed to Newgate;;;;
LJ002-0026|in the three years between 1813 and 1816,|in the three years between eighteen thirteen and eighteen sixteen,;;;;
LJ002-0027|and this number did not include the debtors, a numerous class, who were still committed to Newgate pending the completion of the White Cross Street prison.|and this number did not include the debtors, a numerous class, who were still committed to Newgate pending the completion of the White Cross Street prison.;;;;
LJ002-0028|In order to realize the evils entailed by incarceration in Newgate in these days, it is necessary to give some account of its interior|In order to realize the evils entailed by incarceration in Newgate in these days, it is necessary to give some account of its interior;;;;
